"","hit_id","query_id","hit_eval","hit_bitscore","hit_description","accn","Taxid","Species.name","Phylum.name","Group.name","Kingdom.name","Super.Group","M.Strategy","TORC2_Presence"
"1160","OQR84797.1","Mass_AKT_Aligned",2.1e-17,69.2,"protein kinase [Achlya hypogyna]","GCA_002081595.1",1202772,"Achlya hypogyna","Oomycota","oomycetes",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1161","OQR96546.1","Mass_AKT_Aligned",2.5e-17,69,"protein kinase [Achlya hypogyna]","GCA_002081595.1",1202772,"Achlya hypogyna","Oomycota","oomycetes",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1162","OQR84942.1","Mass_AKT_Aligned",1.6e-14,59.6,"protein kinase [Achlya hypogyna]","GCA_002081595.1",1202772,"Achlya hypogyna","Oomycota","oomycetes",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1163","OQR84728.1","Mass_AKT_Aligned",3.2e-14,58.6,"cAMP-dependent protein kinase catalytic su","GCA_002081595.1",1202772,"Achlya hypogyna","Oomycota","oomycetes",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1164","OQS01305.1","Mass_AKT_Aligned",3.4e-14,58.5,"cAMP-dependent protein kinase catalytic su","GCA_002081595.1",1202772,"Achlya hypogyna","Oomycota","oomycetes",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1165","OQR85371.1","Mass_AKT_Aligned",1.3e-08,40.1,"protein kinase [Achlya hypogyna]","GCA_002081595.1",1202772,"Achlya hypogyna","Oomycota","oomycetes",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1166","OQR83528.1","Mass_AKT_Aligned",4.8e-08,38.1,"ribosomal protein S6 kinase alpha-2 [Achly","GCA_002081595.1",1202772,"Achlya hypogyna","Oomycota","oomycetes",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1167","OQR93140.1","Mass_AKT_Aligned",1.9e-07,36.2,"protein kinase [Achlya hypogyna]","GCA_002081595.1",1202772,"Achlya hypogyna","Oomycota","oomycetes",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1168","OQR84605.1","Mass_AKT_Aligned",0.0079,20.8,"cAMP-dependent protein kinase catalytic su","GCA_002081595.1",1202772,"Achlya hypogyna","Oomycota","oomycetes",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1169","OQR88318.1","Mass_AKT_Aligned",0.029,18.9,"cGMP-dependent protein kinase [Achlya hypo","GCA_002081595.1",1202772,"Achlya hypogyna","Oomycota","oomycetes",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1170","RQM25714.1","Mass_AKT_Aligned",1.2e-57,202.9,"hypothetical protein B5M09_004306 [Aphanom","GCA_002197585.2",112090,"Aphanomyces astaci","Oomycota","oomycetes",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1171","RQM25715.1","Mass_AKT_Aligned",3.7e-54,191.3,"hypothetical protein B5M09_004305 [Aphanom","GCA_002197585.2",112090,"Aphanomyces astaci","Oomycota","oomycetes",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1172","RQM23861.1","Mass_AKT_Aligned",1.8e-31,115.9,"hypothetical protein B5M09_002252 [Aphanom","GCA_002197585.2",112090,"Aphanomyces astaci","Oomycota","oomycetes",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1173","RQM21545.1","Mass_AKT_Aligned",6.3e-31,114.1,"hypothetical protein B5M09_011168 [Aphanom","GCA_002197585.2",112090,"Aphanomyces astaci","Oomycota","oomycetes",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1174","RQM22937.1","Mass_AKT_Aligned",6.7e-12,50.9,"hypothetical protein B5M09_001821 [Aphanom","GCA_002197585.2",112090,"Aphanomyces astaci","Oomycota","oomycetes",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1175","RQM27145.1","Mass_AKT_Aligned",1.8e-08,39.5,"hypothetical protein B5M09_004435 [Aphanom","GCA_002197585.2",112090,"Aphanomyces astaci","Oomycota","oomycetes",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1176","RQM11450.1","Mass_AKT_Aligned",2.9e-08,38.8,"hypothetical protein B5M09_013806 [Aphanom","GCA_002197585.2",112090,"Aphanomyces astaci","Oomycota","oomycetes",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1177","RQM31343.1","Mass_AKT_Aligned",1.9e-07,36.1,"hypothetical protein B5M09_006503 [Aphanom","GCA_002197585.2",112090,"Aphanomyces astaci","Oomycota","oomycetes",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1178","RQM11485.1","Mass_AKT_Aligned",1.8e-06,32.9,"hypothetical protein B5M09_006905 [Aphanom","GCA_002197585.2",112090,"Aphanomyces astaci","Oomycota","oomycetes",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1179","RQM19491.1","Mass_AKT_Aligned",3.1e-06,32.1,"hypothetical protein B5M09_004589 [Aphanom","GCA_002197585.2",112090,"Aphanomyces astaci","Oomycota","oomycetes",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1180","RQM11812.1","Mass_AKT_Aligned",1.3,13.4,"hypothetical protein B5M09_001032 [Aphanom","GCA_002197585.2",112090,"Aphanomyces astaci","Oomycota","oomycetes",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1181","OWZ14255.1","Mass_AKT_Aligned",9.4e-100,344,"AGC protein kinase [Phytophthora megakarya","GCA_002215365.1",4795,"Phytophthora megakarya","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","No TORC2"
"1182","OWZ20860.1","Mass_AKT_Aligned",1.4e-85,296.9,"AGC protein kinase [Phytophthora megakarya","GCA_002215365.1",4795,"Phytophthora megakarya","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","No TORC2"
"1183","OWZ02484.1","Mass_AKT_Aligned",5.6e-78,271.7,"AGC protein kinase [Phytophthora megakarya","GCA_002215365.1",4795,"Phytophthora megakarya","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","No TORC2"
"1184","OWZ16934.1","Mass_AKT_Aligned",1.3e-63,224,"Ribosomal protein S6 kinase [Phytophthora","GCA_002215365.1",4795,"Phytophthora megakarya","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","No TORC2"
"1185","OWZ15283.1","Mass_AKT_Aligned",5.8e-63,221.8,"Protein kinase [Phytophthora megakarya]","GCA_002215365.1",4795,"Phytophthora megakarya","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","No TORC2"
"1186","OWY97565.1","Mass_AKT_Aligned",1e-46,167.9,"Protein kinase, partial [Phytophthora mega","GCA_002215365.1",4795,"Phytophthora megakarya","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","No TORC2"
"1187","OWZ01924.1","Mass_AKT_Aligned",3.9e-45,162.6,"AGC/AKT protein kinase [Phytophthora megak","GCA_002215365.1",4795,"Phytophthora megakarya","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","No TORC2"
"1188","OWZ21121.1","Mass_AKT_Aligned",2.2e-44,160.1,"AGC/AKT protein kinase [Phytophthora megak","GCA_002215365.1",4795,"Phytophthora megakarya","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","No TORC2"
"1189","OWZ14618.1","Mass_AKT_Aligned",1.7e-42,153.8,"Protein kinase [Phytophthora megakarya]","GCA_002215365.1",4795,"Phytophthora megakarya","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","No TORC2"
"1190","OWZ22044.1","Mass_AKT_Aligned",5.9e-42,152,"AGC protein kinase [Phytophthora megakarya","GCA_002215365.1",4795,"Phytophthora megakarya","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","No TORC2"
"1191","OWZ05515.1","Mass_AKT_Aligned",2.4e-39,143.4,"AGC protein kinase, partial [Phytophthora","GCA_002215365.1",4795,"Phytophthora megakarya","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","No TORC2"
"1192","OWZ16499.1","Mass_AKT_Aligned",2.6e-39,143.3,"AGC protein kinase [Phytophthora megakarya","GCA_002215365.1",4795,"Phytophthora megakarya","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","No TORC2"
"1193","OWZ02589.1","Mass_AKT_Aligned",1.3e-37,137.7,"AGC/RSK/RSKP90 protein kinase [Phytophthor","GCA_002215365.1",4795,"Phytophthora megakarya","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","No TORC2"
"1194","OWZ05574.1","Mass_AKT_Aligned",1.8e-34,127.2,"AGC protein kinase [Phytophthora megakarya","GCA_002215365.1",4795,"Phytophthora megakarya","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","No TORC2"
"1195","OWZ23580.1","Mass_AKT_Aligned",1.7e-33,124,"AGC/RSK/RSKP90 protein kinase [Phytophthor","GCA_002215365.1",4795,"Phytophthora megakarya","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","No TORC2"
"1196","OWZ24662.1","Mass_AKT_Aligned",3.2e-33,123,"AGC protein kinase [Phytophthora megakarya","GCA_002215365.1",4795,"Phytophthora megakarya","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","No TORC2"
"1197","OWZ21543.1","Mass_AKT_Aligned",1.6e-22,87.5,"CGMP-dependent protein kinase [Phytophthor","GCA_002215365.1",4795,"Phytophthora megakarya","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","No TORC2"
"1198","OWY98706.1","Mass_AKT_Aligned",8.8e-22,85,"Protein kinase [Phytophthora megakarya]","GCA_002215365.1",4795,"Phytophthora megakarya","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","No TORC2"
"1199","OWZ16675.1","Mass_AKT_Aligned",1e-20,81.5,"AGC protein kinase [Phytophthora megakarya","GCA_002215365.1",4795,"Phytophthora megakarya","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","No TORC2"
"1200","OWZ21929.1","Mass_AKT_Aligned",3.6e-11,49.8,"CAMK/CAMKL protein kinase [Phytophthora me","GCA_002215365.1",4795,"Phytophthora megakarya","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","No TORC2"
"1201","OWZ24022.1","Mass_AKT_Aligned",3.5e-10,46.5,"CAMP-dependent protein kinase catalytic su","GCA_002215365.1",4795,"Phytophthora megakarya","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","No TORC2"
"1202","OWZ06813.1","Mass_AKT_Aligned",1.5e-07,37.8,"Cyclic AMP-dependent protein kinase [Phyto","GCA_002215365.1",4795,"Phytophthora megakarya","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","No TORC2"
"1203","OWZ21717.1","Mass_AKT_Aligned",0.053,19.3,"AGC/PKG protein kinase [Phytophthora megak","GCA_002215365.1",4795,"Phytophthora megakarya","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","No TORC2"
"1204","GAX22089.1","Mass_AKT_Aligned",1.6e-91,315.9,"RAC serine/threonine-protein kinase [Fistu","GCA_002217885.1",1519565,"Fistulifera solaris","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"1205","GAX10680.1","Mass_AKT_Aligned",2.9e-58,205.4,"ribosomal protein S6 kinase alpha-1/2/3/6","GCA_002217885.1",1519565,"Fistulifera solaris","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"1206","GAX22565.1","Mass_AKT_Aligned",9.2e-56,197.1,"ribosomal protein S6 kinase alpha-1/2/3/6","GCA_002217885.1",1519565,"Fistulifera solaris","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"1207","GAX18085.1","Mass_AKT_Aligned",2.6e-37,135.9,"hypothetical protein FisN_25Hh061 [Fistuli","GCA_002217885.1",1519565,"Fistulifera solaris","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"1208","GAX23102.1","Mass_AKT_Aligned",3e-36,132.3,"hypothetical protein FisN_25Lh061 [Fistuli","GCA_002217885.1",1519565,"Fistulifera solaris","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"1209","GAX28307.1","Mass_AKT_Aligned",8.4e-24,91,"hypothetical protein FisN_27Hh038 [Fistuli","GCA_002217885.1",1519565,"Fistulifera solaris","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"1210","GAX13540.1","Mass_AKT_Aligned",5.7e-23,88.2,"hypothetical protein FisN_27Lh038, partial","GCA_002217885.1",1519565,"Fistulifera solaris","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"1211","GAX14590.1","Mass_AKT_Aligned",2.4e-15,62.9,"cGMP-dependent protein kinase 1 [Fistulife","GCA_002217885.1",1519565,"Fistulifera solaris","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"1212","GAX22121.1","Mass_AKT_Aligned",2.4e-15,62.9,"cGMP-dependent protein kinase 1 [Fistulife","GCA_002217885.1",1519565,"Fistulifera solaris","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"1213","GAX28827.1","Mass_AKT_Aligned",5.8e-15,61.6,"cGMP-dependent protein kinase 1 [Fistulife","GCA_002217885.1",1519565,"Fistulifera solaris","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"1214","GAX16306.1","Mass_AKT_Aligned",6.9e-14,58,"cGMP-dependent protein kinase 1 [Fistulife","GCA_002217885.1",1519565,"Fistulifera solaris","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"1215","GAX22629.1","Mass_AKT_Aligned",2.8e-10,46,"beta-adrenergic-receptor kinase [Fistulife","GCA_002217885.1",1519565,"Fistulifera solaris","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"1216","GAX09268.1","Mass_AKT_Aligned",4.2e-08,38.8,"beta-adrenergic-receptor kinase [Fistulife","GCA_002217885.1",1519565,"Fistulifera solaris","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"1217","GAX13485.1","Mass_AKT_Aligned",1.6e-06,33.6,"cGMP-dependent protein kinase 1 [Fistulife","GCA_002217885.1",1519565,"Fistulifera solaris","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"1218","GAX15822.1","Mass_AKT_Aligned",1.2,14,"hypothetical protein FisN_3Lh269 [Fistulif","GCA_002217885.1",1519565,"Fistulifera solaris","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"1219","GAX16249.1","Mass_AKT_Aligned",2.3,13.1,"hypothetical protein FisN_3Hh269 [Fistulif","GCA_002217885.1",1519565,"Fistulifera solaris","Bacillariophyta","diatoms",NA,"Stramenopiles","Autotrophic","No TORC2"
"1220","GBG26514.1","Mass_AKT_Aligned",1e-85,295.9,"Protein kinase, putative [Hondaea fermenta","GCA_002897355.1",2315210,"Hondaea fermentalgiana",NA,"slime nets",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1221","GBG23950.1","Mass_AKT_Aligned",1.2e-84,292.3,"Protein kinase, putative [Hondaea fermenta","GCA_002897355.1",2315210,"Hondaea fermentalgiana",NA,"slime nets",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1222","GBG33972.1","Mass_AKT_Aligned",2.5e-78,271.3,"Protein kinase, putative [Hondaea fermenta","GCA_002897355.1",2315210,"Hondaea fermentalgiana",NA,"slime nets",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1223","GBG31364.1","Mass_AKT_Aligned",4.2e-77,267.2,"Protein kinase, putative [Hondaea fermenta","GCA_002897355.1",2315210,"Hondaea fermentalgiana",NA,"slime nets",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1224","GBG25868.1","Mass_AKT_Aligned",2.6e-53,188.2,"Protein kinase, putative [Hondaea fermenta","GCA_002897355.1",2315210,"Hondaea fermentalgiana",NA,"slime nets",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1225","GBG32460.1","Mass_AKT_Aligned",3.2e-53,187.9,"Protein kinase, putative [Hondaea fermenta","GCA_002897355.1",2315210,"Hondaea fermentalgiana",NA,"slime nets",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1226","GBG33610.1","Mass_AKT_Aligned",1.3e-46,165.9,"cGMP-dependent protein kinase 1 [Hondaea f","GCA_002897355.1",2315210,"Hondaea fermentalgiana",NA,"slime nets",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1227","GBG33508.1","Mass_AKT_Aligned",4.3e-46,164.2,"Protein kinase, putative [Hondaea fermenta","GCA_002897355.1",2315210,"Hondaea fermentalgiana",NA,"slime nets",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1228","GBG26533.1","Mass_AKT_Aligned",1.1e-43,156.2,"Protein kinase, putative [Hondaea fermenta","GCA_002897355.1",2315210,"Hondaea fermentalgiana",NA,"slime nets",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1229","GBG32020.1","Mass_AKT_Aligned",1.2e-30,112.9,"Protein kinase, putative [Hondaea fermenta","GCA_002897355.1",2315210,"Hondaea fermentalgiana",NA,"slime nets",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1230","GBG25064.1","Mass_AKT_Aligned",5.3e-29,107.5,"cGMP-dependent protein kinase 1 [Hondaea f","GCA_002897355.1",2315210,"Hondaea fermentalgiana",NA,"slime nets",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1231","GBG32249.1","Mass_AKT_Aligned",8.2e-28,103.5,"Protein kinase, putative [Hondaea fermenta","GCA_002897355.1",2315210,"Hondaea fermentalgiana",NA,"slime nets",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1232","GBG28346.1","Mass_AKT_Aligned",6.9e-26,97.1,"Protein kinase, putative [Hondaea fermenta","GCA_002897355.1",2315210,"Hondaea fermentalgiana",NA,"slime nets",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1233","GBG33827.1","Mass_AKT_Aligned",6e-21,80.7,"Protein kinase, putative [Hondaea fermenta","GCA_002897355.1",2315210,"Hondaea fermentalgiana",NA,"slime nets",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1234","GBG24540.1","Mass_AKT_Aligned",8.9e-21,80.1,"Protein kinase, putative [Hondaea fermenta","GCA_002897355.1",2315210,"Hondaea fermentalgiana",NA,"slime nets",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1235","GBG31735.1","Mass_AKT_Aligned",1.5e-15,62.8,"Protein kinase, putative [Hondaea fermenta","GCA_002897355.1",2315210,"Hondaea fermentalgiana",NA,"slime nets",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1236","GBG34489.1","Mass_AKT_Aligned",1.4e-13,56.2,"Protein kinase, putative [Hondaea fermenta","GCA_002897355.1",2315210,"Hondaea fermentalgiana",NA,"slime nets",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1237","GBG33505.1","Mass_AKT_Aligned",8.7e-11,47,"Protein kinase, putative [Hondaea fermenta","GCA_002897355.1",2315210,"Hondaea fermentalgiana",NA,"slime nets",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1238","GBG33411.1","Mass_AKT_Aligned",1.2e-09,43.1,"Protein kinase, putative [Hondaea fermenta","GCA_002897355.1",2315210,"Hondaea fermentalgiana",NA,"slime nets",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1239","GBG32004.1","Mass_AKT_Aligned",3e-08,38.5,"Serine/threonine-protein kinase TIO [Honda","GCA_002897355.1",2315210,"Hondaea fermentalgiana",NA,"slime nets",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1240","GBG26750.1","Mass_AKT_Aligned",1.1e-07,36.6,"Protein kinase, putative [Hondaea fermenta","GCA_002897355.1",2315210,"Hondaea fermentalgiana",NA,"slime nets",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1241","GBG30197.1","Mass_AKT_Aligned",1.3e-06,33,"Protein kinase, putative [Hondaea fermenta","GCA_002897355.1",2315210,"Hondaea fermentalgiana",NA,"slime nets",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1242","GBG26969.1","Mass_AKT_Aligned",5.9e-06,30.9,"Protein kinase, putative [Hondaea fermenta","GCA_002897355.1",2315210,"Hondaea fermentalgiana",NA,"slime nets",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1243","GBG31943.1","Mass_AKT_Aligned",4.1e-05,28.1,"Protein kinase DC2 [Hondaea fermentalgiana","GCA_002897355.1",2315210,"Hondaea fermentalgiana",NA,"slime nets",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1244","GBG33233.1","Mass_AKT_Aligned",7.7e-05,27.2,"Protein kinase, putative [Hondaea fermenta","GCA_002897355.1",2315210,"Hondaea fermentalgiana",NA,"slime nets",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1245","GBG31164.1","Mass_AKT_Aligned",0.018,19.4,"Protein kinase, putative [Hondaea fermenta","GCA_002897355.1",2315210,"Hondaea fermentalgiana",NA,"slime nets",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1246","GBG32840.1","Mass_AKT_Aligned",0.028,18.7,"Protein kinase, putative [Hondaea fermenta","GCA_002897355.1",2315210,"Hondaea fermentalgiana",NA,"slime nets",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1247","POM59534.1","Mass_AKT_Aligned",3.8e-99,341.5,"AGC protein Kinase [Phytophthora palmivora","GCA_002911725.1",4796,"Phytophthora palmivora","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1248","POM69000.1","Mass_AKT_Aligned",3.6e-87,301.8,"AGC protein Kinase [Phytophthora palmivora","GCA_002911725.1",4796,"Phytophthora palmivora","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1249","POM61764.1","Mass_AKT_Aligned",1.5e-72,253.2,"AGC protein Kinase [Phytophthora palmivora","GCA_002911725.1",4796,"Phytophthora palmivora","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1250","POM60714.1","Mass_AKT_Aligned",3.5e-64,225.4,"AGC protein kinase [Phytophthora palmivora","GCA_002911725.1",4796,"Phytophthora palmivora","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1251","POM81131.1","Mass_AKT_Aligned",8.5e-62,217.5,"Protein Kinase, partial [Phytophthora palm","GCA_002911725.1",4796,"Phytophthora palmivora","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1252","POM73917.1","Mass_AKT_Aligned",2.6e-61,215.8,"AGC protein Kinase [Phytophthora palmivora","GCA_002911725.1",4796,"Phytophthora palmivora","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1253","POM81673.1","Mass_AKT_Aligned",3.7e-61,215.3,"AGC protein Kinase [Phytophthora palmivora","GCA_002911725.1",4796,"Phytophthora palmivora","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1254","POM73421.1","Mass_AKT_Aligned",7.5e-59,207.7,"Protein Kinase [Phytophthora palmivora]","GCA_002911725.1",4796,"Phytophthora palmivora","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1255","POM60256.1","Mass_AKT_Aligned",3.8e-52,185.4,"AGC protein Kinase [Phytophthora palmivora","GCA_002911725.1",4796,"Phytophthora palmivora","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1256","POM78147.1","Mass_AKT_Aligned",5.7e-52,184.8,"AGC protein Kinase [Phytophthora palmivora","GCA_002911725.1",4796,"Phytophthora palmivora","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1257","POM62423.1","Mass_AKT_Aligned",1.6e-45,163.4,"AGC protein Kinase [Phytophthora palmivora","GCA_002911725.1",4796,"Phytophthora palmivora","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1258","POM78742.1","Mass_AKT_Aligned",3.6e-38,139,"AGC protein Kinase [Phytophthora palmivora","GCA_002911725.1",4796,"Phytophthora palmivora","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1259","POM81442.1","Mass_AKT_Aligned",7e-37,134.7,"AGC protein Kinase [Phytophthora palmivora","GCA_002911725.1",4796,"Phytophthora palmivora","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1260","POM80130.1","Mass_AKT_Aligned",7.8e-33,121.2,"AGC protein Kinase [Phytophthora palmivora","GCA_002911725.1",4796,"Phytophthora palmivora","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1261","POM65212.1","Mass_AKT_Aligned",2.1e-29,109.8,"AGC/PKA protein Kinase [Phytophthora palmi","GCA_002911725.1",4796,"Phytophthora palmivora","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1262","POM74052.1","Mass_AKT_Aligned",5.7e-22,85.2,"CGMP-dependent protein Kinase [Phytophthor","GCA_002911725.1",4796,"Phytophthora palmivora","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1263","POM62842.1","Mass_AKT_Aligned",8.2e-18,71.3,"AGC/GRK/BARK protein Kinase [Phytophthora","GCA_002911725.1",4796,"Phytophthora palmivora","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1264","POM61794.1","Mass_AKT_Aligned",1.7e-12,53.7,"AGC/PKA protein Kinase [Phytophthora palmi","GCA_002911725.1",4796,"Phytophthora palmivora","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1265","POM66505.1","Mass_AKT_Aligned",2.4,13.3,"AGC protein Kinase, partial [Phytophthora","GCA_002911725.1",4796,"Phytophthora palmivora","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1266","RAW30211.1","Mass_AKT_Aligned",6.7e-98,337.4,"RAC family serine/threonine-protein kinase","GCA_003287315.1",29920,"Phytophthora cactorum","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1267","RAW43563.1","Mass_AKT_Aligned",9.4e-87,300.3,"Serine/threonine-protein kinase [Phytophth","GCA_003287315.1",29920,"Phytophthora cactorum","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1268","RAW33968.1","Mass_AKT_Aligned",5.1e-86,297.9,"Protein kinase 2 [Phytophthora cactorum]","GCA_003287315.1",29920,"Phytophthora cactorum","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1269","RAW22626.1","Mass_AKT_Aligned",1.2e-85,296.7,"hypothetical protein PC110_g20933 [Phytoph","GCA_003287315.1",29920,"Phytophthora cactorum","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1270","RAW38905.1","Mass_AKT_Aligned",3.9e-79,275,"hypothetical protein PC110_g4847 [Phytopht","GCA_003287315.1",29920,"Phytophthora cactorum","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1271","RAW41033.1","Mass_AKT_Aligned",2.7e-76,265.6,"Serine/threonine-protein kinase [Phytophth","GCA_003287315.1",29920,"Phytophthora cactorum","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
"1272","RAW29522.1","Mass_AKT_Aligned",9.1e-72,250.6,"hypothetical protein PC110_g14112 [Phytoph","GCA_003287315.1",29920,"Phytophthora cactorum","Oomycota","downy mildews",NA,"Stramenopiles","Heterotroph","TORC2 Expected"
