tar,tar_acc,query,hmm_acc,full_e,full_score,full_bias,dom_e,dom_score,dom_bias,acc
NP_001269574.1,-,Pkinase_C,PF00433.29,8.8e-12,48.4,0.9,1.7e-11,47.5,0.9,GCF_000001405.40
NP_001310195.1,-,Pkinase_C,PF00433.29,8.8e-12,48.4,0.9,1.7e-11,47.5,0.9,GCF_000001405.40
NP_001269573.1,-,Pkinase_C,PF00433.29,1e-11,48.2,0.9,2e-11,47.3,0.9,GCF_000001405.40
NP_002732.3,-,Pkinase_C,PF00433.29,1.5e-11,47.6,0.5,1.5e-11,47.6,0.5,GCF_000001405.40
NP_005391.1,-,Pkinase_C,PF00433.29,1.5e-11,47.6,0.1,4.3e-11,46.2,0.1,GCF_000001405.40
NP_998725.1,-,Pkinase_C,PF00433.29,1.6e-11,47.6,0.5,1.6e-11,47.6,0.5,GCF_000001405.40
NP_001356600.1,-,Pkinase_C,PF00433.29,9.3e-11,45.1,3.7,2.2e-10,43.9,3.7,GCF_000001405.40
NP_001356599.1,-,Pkinase_C,PF00433.29,1e-10,45,3.7,2.3e-10,43.9,3.7,GCF_000001405.40
NP_001258972.1,-,Pkinase_C,PF00433.29,1e-10,45,3.7,2.3e-10,43.9,3.7,GCF_000001405.40
NP_001258971.1,-,Pkinase_C,PF00433.29,1.1e-10,44.9,3.7,2.6e-10,43.7,3.7,GCF_000001405.40
NP_001258989.1,-,Pkinase_C,PF00433.29,1.1e-10,44.9,3.7,2.6e-10,43.7,3.7,GCF_000001405.40
NP_001258973.1,-,Pkinase_C,PF00433.29,1.1e-10,44.9,3.7,2.4e-10,43.8,3.7,GCF_000001405.40
NP_003152.1,-,Pkinase_C,PF00433.29,1.2e-10,44.8,3.7,2.8e-10,43.6,3.7,GCF_000001405.40
NP_003943.2,-,Pkinase_C,PF00433.29,1.5e-10,44.4,5.4,1.6e-10,44.4,2.4,GCF_000001405.40
NP_002731.4,-,Pkinase_C,PF00433.29,6.7e-9,39.2,2.3,1.4e-8,38.1,2.3,GCF_000001405.40
NP_002730.1,-,Pkinase_C,PF00433.29,9.4e-9,38.7,0.1,2.6e-8,37.3,0.1,GCF_000001405.40
NP_001303258.1,-,Pkinase_C,PF00433.29,9.6e-9,38.7,0.1,2.7e-8,37.2,0.1,GCF_000001405.40
NP_001278924.1,-,Pkinase_C,PF00433.29,9.7e-9,38.7,1.9,9.9e-9,38.6,0.1,GCF_000001405.40
NP_005618.2,-,Pkinase_C,PF00433.29,1.1e-8,38.4,1.9,1.2e-8,38.4,0.1,GCF_000001405.40
NP_001137149.1,-,Pkinase_C,PF00433.29,1.2e-8,38.4,1.9,1.3e-8,38.3,0.1,GCF_000001405.40
NP_001137150.1,-,Pkinase_C,PF00433.29,1.2e-8,38.3,0.1,1.2e-8,38.3,0.1,GCF_000001405.40
NP_001337734.1,-,Pkinase_C,PF00433.29,1.2e-8,38.3,2.9,2.3e-8,37.4,2.9,GCF_000001405.40
NP_001337735.1,-,Pkinase_C,PF00433.29,1.2e-8,38.3,2.9,2.3e-8,37.4,2.9,GCF_000001405.40
NP_001137148.1,-,Pkinase_C,PF00433.29,1.4e-8,38.1,1.9,1.5e-8,38,0.1,GCF_000001405.40
NP_001028753.1,-,Pkinase_C,PF00433.29,2.8e-8,37.2,2.9,2.8e-8,37.2,2.9,GCF_000001405.40
NP_001028754.1,-,Pkinase_C,PF00433.29,2.8e-8,37.2,2.9,2.8e-8,37.2,2.9,GCF_000001405.40
NP_001337732.1,-,Pkinase_C,PF00433.29,2.9e-8,37.1,2.9,2.9e-8,37.1,2.9,GCF_000001405.40
NP_001337733.1,-,Pkinase_C,PF00433.29,2.9e-8,37.1,2.9,2.9e-8,37.1,2.9,GCF_000001405.40
NP_872198.1,-,Pkinase_C,PF00433.29,3.4e-8,36.9,0.5,7e-8,35.9,0.5,GCF_000001405.40
NP_001229803.1,-,Pkinase_C,PF00433.29,3.5e-8,36.9,2.9,3.5e-8,36.9,2.9,GCF_000001405.40
NP_002735.3,-,Pkinase_C,PF00433.29,4.5e-8,36.5,2.9,4.5e-8,36.5,2.9,GCF_000001405.40
NP_001309156.1,-,Pkinase_C,PF00433.29,6.5e-8,36,0.5,6.5e-8,36,0.5,GCF_000001405.40
NP_001309159.1,-,Pkinase_C,PF00433.29,6.8e-8,36,0.5,6.8e-8,36,0.5,GCF_000001405.40
NP_001309160.1,-,Pkinase_C,PF00433.29,7.2e-8,35.9,0.5,7.2e-8,35.9,0.5,GCF_000001405.40
NP_001309167.1,-,Pkinase_C,PF00433.29,7.5e-8,35.8,0.5,7.5e-8,35.8,0.5,GCF_000001405.40
NP_001309163.1,-,Pkinase_C,PF00433.29,8e-8,35.7,0.5,8e-8,35.7,0.5,GCF_000001405.40
NP_002729.2,-,Pkinase_C,PF00433.29,8.5e-8,35.6,1.3,2e-7,34.4,1.3,GCF_000001405.40
NP_001309164.1,-,Pkinase_C,PF00433.29,9.8e-8,35.4,0.5,9.8e-8,35.4,0.5,GCF_000001405.40
NP_001309166.1,-,Pkinase_C,PF00433.29,9.8e-8,35.4,0.5,9.8e-8,35.4,0.5,GCF_000001405.40
NP_001309161.1,-,Pkinase_C,PF00433.29,9.9e-8,35.4,0.5,9.9e-8,35.4,0.5,GCF_000001405.40
NP_001309157.1,-,Pkinase_C,PF00433.29,1.1e-7,35.3,0.5,1.1e-7,35.3,0.5,GCF_000001405.40
NP_001309165.1,-,Pkinase_C,PF00433.29,1.1e-7,35.3,0.5,1.1e-7,35.3,0.5,GCF_000001405.40
NP_001309158.1,-,Pkinase_C,PF00433.29,1.1e-7,35.3,0.5,1.1e-7,35.3,0.5,GCF_000001405.40
NP_004746.2,-,Pkinase_C,PF00433.29,1.1e-7,35.3,0.5,1.1e-7,35.3,0.5,GCF_000001405.40
NP_001186193.1,-,Pkinase_C,PF00433.29,1.6e-7,34.7,0.1,4.2e-7,33.4,0.1,GCF_000001405.40
NP_057360.3,-,Pkinase_C,PF00433.29,1.6e-7,34.7,0.1,4.2e-7,33.4,0.1,GCF_000001405.40
NP_733794.1,-,Pkinase_C,PF00433.29,1.6e-7,34.7,0.1,4.2e-7,33.4,0.1,GCF_000001405.40
NP_002728.2,-,Pkinase_C,PF00433.29,3.9e-7,33.5,0.6,1e-6,32.2,0.6,GCF_000001405.40
NP_733827.2,-,Pkinase_C,PF00433.29,6.3e-7,32.8,0.2,6.3e-7,32.8,0.2,GCF_000001405.40
NP_001028750.1,-,Pkinase_C,PF00433.29,6.9e-7,32.7,0.2,6.9e-7,32.7,0.2,GCF_000001405.40
NP_001191102.1,-,Pkinase_C,PF00433.29,6.9e-7,32.7,0.2,6.9e-7,32.7,0.2,GCF_000001405.40
NP_037389.4,-,Pkinase_C,PF00433.29,6.9e-7,32.7,0.2,6.9e-7,32.7,0.2,GCF_000001405.40
NP_055815.1,-,Pkinase_C,PF00433.29,1.7e-6,31.5,2.6,1.7e-6,31.5,2.6,GCF_000001405.40
NP_037487.2,-,Pkinase_C,PF00433.29,2.5e-6,31,0,8.1e-6,29.3,0,GCF_000001405.40
NP_001292031.1,-,Pkinase_C,PF00433.29,4.8e-6,30,1.5,4.8e-6,30,1.5,GCF_000001405.40
NP_009202.1,-,Pkinase_C,PF00433.29,4.8e-6,30,1.5,4.8e-6,30,1.5,GCF_000001405.40
NP_004577.1,-,Pkinase_C,PF00433.29,6.1e-6,29.7,2.6,2.2e-5,27.9,2.6,GCF_000001405.40
NP_001425269.1,-,Pkinase_C,PF00433.29,7e-6,29.5,2.6,2.1e-5,28,2.6,GCF_000001405.40
NP_001305867.1,-,Pkinase_C,PF00433.29,7.4e-6,29.4,2,2.7e-5,27.6,2,GCF_000001405.40
NP_001305865.2,-,Pkinase_C,PF00433.29,7.9e-6,29.3,2,3.3e-5,27.3,2,GCF_000001405.40
NP_001006933.3,-,Pkinase_C,PF00433.29,8e-6,29.3,2,3.2e-5,27.4,2,GCF_000001405.40
NP_055387.2,-,Pkinase_C,PF00433.29,8.8e-6,29.2,2.6,2.4e-5,27.8,2.6,GCF_000001405.40
NP_066958.2,-,Pkinase_C,PF00433.29,9.1e-6,29.1,2,3.2e-5,27.4,2,GCF_000001405.40
NP_001305290.1,-,Pkinase_C,PF00433.29,1e-5,29,0,2.2e-5,27.9,0,GCF_000001405.40
NP_003933.1,-,Pkinase_C,PF00433.29,1.1e-5,28.8,0,2.4e-5,27.8,0,GCF_000001405.40
NP_001006945.1,-,Pkinase_C,PF00433.29,1.1e-5,28.8,0,2.4e-5,27.8,0,GCF_000001405.40
NP_001287731.1,-,Pkinase_C,PF00433.29,1.1e-5,28.8,0,2.4e-5,27.8,0,GCF_000001405.40
NP_001305866.1,-,Pkinase_C,PF00433.29,2.7e-5,27.6,2,2.7e-5,27.6,2,GCF_000001405.40
NP_001317370.1,-,Pkinase_C,PF00433.29,3.7e-5,27.2,1.8,1.2e-4,25.5,1.8,GCF_000001405.40
NP_002944.2,-,Pkinase_C,PF00433.29,3.8e-5,27.1,1.8,1.3e-4,25.5,1.8,GCF_000001405.40
NP_001006666.1,-,Pkinase_C,PF00433.29,4e-5,27.1,1.8,1.3e-4,25.5,1.8,GCF_000001405.40
NP_055311.1,-,Pkinase_C,PF00433.29,6.2e-5,26.5,1.8,1.7e-4,25.1,1.8,GCF_000001405.40
NP_001317441.1,-,Pkinase_C,PF00433.29,6.3e-5,26.5,1.8,1.7e-4,25.1,1.8,GCF_000001405.40
NP_001337321.1,-,Pkinase_C,PF00433.29,4.2e-4,23.8,2.3,0.0018,21.8,2.3,GCF_000001405.40
NP_001337269.1,-,Pkinase_C,PF00433.29,0.0022,21.5,2.3,0.0022,21.5,2.3,GCF_000001405.40
NP_001337268.1,-,Pkinase_C,PF00433.29,0.0023,21.4,2.3,0.0023,21.4,2.3,GCF_000001405.40
NP_004681.1,-,Pkinase_C,PF00433.29,0.0025,21.3,2.3,0.0025,21.3,2.3,GCF_000001405.40
NP_001361710.1,-,Pkinase_C,PF00433.29,0.067,16.8,5.5,0.14,15.7,5.5,GCF_000001405.40
NP_997401.1,-,Pkinase_C,PF00433.29,0.088,16.4,0.1,0.18,15.4,0.1,GCF_000001405.40
NP_002721.1,-,Pkinase_C,PF00433.29,0.092,16.3,0.1,0.18,15.4,0.1,GCF_000001405.40
NP_001291278.1,-,Pkinase_C,PF00433.29,0.1,16.1,0.1,0.23,15,0.1,GCF_000001405.40
NP_001091982.1,-,Pkinase_C,PF00433.29,0.16,15.6,5.5,0.41,14.2,5.5,GCF_000001405.40
NP_006249.1,-,Pkinase_C,PF00433.29,0.18,15.4,5.5,0.42,14.2,5.5,GCF_000001405.40
NP_001229790.1,-,Pkinase_C,PF00433.29,0.35,14.4,0,0.68,13.5,0,GCF_000001405.40
NP_001229789.1,-,Pkinase_C,PF00433.29,0.38,14.3,0,0.77,13.4,0,GCF_000001405.40
NP_001229786.1,-,Pkinase_C,PF00433.29,0.39,14.3,0,0.77,13.4,0,GCF_000001405.40
NP_001229791.1,-,Pkinase_C,PF00433.29,0.4,14.3,0,0.72,13.5,0,GCF_000001405.40
NP_001362490.1,-,Pkinase_C,PF00433.29,0.4,14.3,0,0.75,13.4,0,GCF_000001405.40
NP_001362491.1,-,Pkinase_C,PF00433.29,0.4,14.3,0,0.75,13.4,0,GCF_000001405.40
NP_001362494.1,-,Pkinase_C,PF00433.29,0.41,14.3,0,0.72,13.5,0,GCF_000001405.40
NP_001229787.1,-,Pkinase_C,PF00433.29,0.41,14.2,0,0.72,13.5,0,GCF_000001405.40
NP_001362489.1,-,Pkinase_C,PF00433.29,0.41,14.2,0,0.76,13.4,0,GCF_000001405.40
NP_001362493.1,-,Pkinase_C,PF00433.29,0.41,14.2,0,0.74,13.4,0,GCF_000001405.40
NP_001229788.1,-,Pkinase_C,PF00433.29,0.41,14.2,0,0.77,13.4,0,GCF_000001405.40
NP_001362492.1,-,Pkinase_C,PF00433.29,0.41,14.2,0,0.75,13.4,0,GCF_000001405.40
NP_002722.1,-,Pkinase_C,PF00433.29,0.42,14.2,0,0.76,13.4,0,GCF_000001405.40
NP_891993.1,-,Pkinase_C,PF00433.29,0.46,14.1,0,0.88,13.2,0,GCF_000001405.40
NP_002723.2,-,Pkinase_C,PF00433.29,0.93,13.1,0.1,1.8,12.2,0.1,GCF_000001405.40
XP_009516695.1,-,PH,PF00169.35,0.001,20.1,0,0.0019,19.2,0,GCF_000149755.1
XP_009514919.1,-,PH,PF00169.35,0.0056,17.7,0.1,0.027,15.5,0.1,GCF_000149755.1
